Relatório Pluviométrico da Estação: Piedade

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
04/11/1997  21:31:00  HBV      0.0    0.0    0.0    0.0    3.6
04/11/1997  21:46:00  HBV      0.0    0.0    0.0    0.0    3.6
04/11/1997  22:01:00  HBV      0.0    0.0    0.0    0.0    3.6
04/11/1997  22:16:00  HBV      0.2    0.2    0.2    0.2    3.8
04/11/1997  22:31:00  HBV      0.0    0.2    0.2    0.2    3.8
04/11/1997  22:46:00  HBV      0.2    0.4    0.4    0.4    4.0
04/11/1997  23:01:00  HBV      0.0    0.4    0.4    0.4    4.0
04/11/1997  23:16:00  HBV      0.0    0.2    0.4    0.4    4.0
04/11/1997  23:31:00  HBV      0.0    0.2    0.4    0.4    4.0
04/11/1997  23:46:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  00:01:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  00:16:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  00:31:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  00:46:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  01:01:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  01:16:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  01:31:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  01:46:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  02:01:00  HBV      0.0    0.0    0.4    0.4    4.0
05/11/1997  02:16:00  HBV      0.0    0.0    0.2    0.4    4.0
05/11/1997  02:31:00  HBV      0.0    0.0    0.2    0.4    4.0
05/11/1997  02:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  03:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  03:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  03:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  03:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  04:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  04:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  04:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  04:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  05:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  05:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  05:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  05:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  06:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  06:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  06:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  06:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  07:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  07:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  07:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  07:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  08:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  08:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  08:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  08:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  09:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  09:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  09:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  09:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  10:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  10:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  10:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  10:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  11:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  11:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  11:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  11:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  12:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  12:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  12:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  12:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  13:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  13:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  13:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  13:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  14:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  14:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  14:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  14:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  15:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  15:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  15:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  15:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  16:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  16:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  16:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  16:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  17:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  17:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  17:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  17:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  18:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  18:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  18:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  18:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  19:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  19:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  19:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  19:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  20:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  20:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  20:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  20:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  21:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  21:16:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  21:31:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  21:46:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  22:01:00  HBV      0.0    0.0    0.0    0.4    4.0
05/11/1997  22:16:00  HBV      0.0    0.0    0.0    0.2    4.0
05/11/1997  22:31:00  HBV      0.0    0.0    0.0    0.2    4.0
05/11/1997  22:46:00  HBV      0.0    0.0    0.0    0.0    4.0
05/11/1997  23:01:00  HBV      0.0    0.0    0.0    0.0    3.8
05/11/1997  23:16:00  HBV      0.0    0.0    0.0    0.0    3.3
05/11/1997  23:31:00  HBV      0.0    0.0    0.0    0.0    3.1
05/11/1997  23:46:00  HBV      0.0    0.0    0.0    0.0    3.1
06/11/1997  00:01:00  HBV      0.0    0.0    0.0    0.0    3.1
06/11/1997  00:16:00  HBV      0.0    0.0    0.0    0.0    3.1
06/11/1997  00:31:00  HBV      0.0    0.0    0.0    0.0    2.9
06/11/1997  00:46:00  HBV      0.0    0.0    0.0    0.0    2.7
06/11/1997  01:01:00  HBV      0.0    0.0    0.0    0.0    2.5
06/11/1997  01:16:00  HBV      0.0    0.0    0.0    0.0    2.0
06/11/1997  01:31:00  HBV      0.0    0.0    0.0    0.0    1.3
06/11/1997  01:46:00  HBV      0.0    0.0    0.0    0.0    1.1
06/11/1997  02:01:00  HBV      0.0    0.0    0.0    0.0    0.9
06/11/1997  02:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  02:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  02:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  03:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  03:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  03:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  03:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  04:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  04:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  04:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  04:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  05:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  05:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  05:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  05:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  06:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  06:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  06:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  06:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  07:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  07:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  07:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  07:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  08:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  08:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  08:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  08:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  09:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  09:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  09:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  09:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  10:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  10:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  10:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  10:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  11:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  11:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  11:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  11:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  12:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  12:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  12:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  12:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  13:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  13:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  13:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  13:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  14:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  14:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  14:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  14:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  15:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  15:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  15:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  15:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  16:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  16:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  16:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  16:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  17:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  17:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  17:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  17:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  18:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  18:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  18:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  18:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  19:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  19:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  19:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  19:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  20:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  20:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  20:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  20:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  21:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  21:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  21:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  21:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  22:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  22:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  22:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  22:46:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  23:01:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  23:16:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  23:31:00  HBV      0.0    0.0    0.0    0.0    0.4
06/11/1997  23:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  00:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  00:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  00:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  00:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  01:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  01:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  01:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  01:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  02:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  02:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  02:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  02:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  03:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  03:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  03:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  03:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  04:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  04:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  04:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  04:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  05:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  05:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  05:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  05:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  06:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  06:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  06:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  06:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  07:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  07:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  07:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  07:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  08:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  08:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  08:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  08:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  09:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  09:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  09:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  09:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  10:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  10:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  10:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  10:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  11:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  11:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  11:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  11:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  12:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  12:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  12:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  12:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  13:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  13:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  13:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  13:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  14:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  14:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  14:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  14:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  15:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  15:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  15:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  15:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  16:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  16:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  16:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  16:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  17:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  17:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  17:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  17:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  18:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  18:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  18:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  18:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  19:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  19:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  19:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  19:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  20:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  20:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  20:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  20:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  21:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  21:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  21:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  21:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  22:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  22:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  22:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  22:46:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  23:01:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  23:16:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  23:31:00  HBV      0.0    0.0    0.0    0.0    0.4
07/11/1997  23:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  00:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  00:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  00:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  00:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  01:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  01:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  01:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  01:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  02:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  02:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  02:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  02:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  03:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  03:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  03:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  03:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  04:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  04:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  04:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  04:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  05:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  05:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  05:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  05:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  06:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  06:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  06:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  06:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  07:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  07:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  07:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  07:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  08:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  08:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  08:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  08:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  09:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  09:16:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  09:31:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  09:46:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  10:01:00  HBV      0.0    0.0    0.0    0.0    0.4
08/11/1997  10:16:00  HBV      0.0    0.0    0.0    0.0    0.4
